"ID DEPATAMENTO","DEPARTAMENTO","ID MUNICIPIO","MUNICIPIO","ID LOCALIDAD","LOCALIDAD","AÑO SERVICIO","MES SERVICIO","ENERGÍA ACTIVA","ENERGÍA REACTIVA","POTENCIA MÁXIMA","DÍA DE DEMANDA MÁXIMA","FECHA DE DEMANDA MÁXIMA","PROMEDIO DIARIO EN HORAS"
"27","CHOCÓ","27006","ACANDÍ","27006000","ACANDÍ(ACANDÍ - CHOCÓ)","2025","11","605.065","162.389","1.267,55","sábado","2025 Nov 08 07:00:00 PM","20,3083"
"27","CHOCÓ","27006","ACANDÍ","27006007","SAN FRANCISCO(ACANDÍ - CHOCÓ)","2025","11","25.121","10.070","121,15","sábado","2025 Nov 22 07:30:00 PM","9,225"
"27","CHOCÓ","27025","ALTO BAUDO","27025000","CIUDAD BAUDO - PIE DE PATO(ALTO BAUDO - CHOCÓ)","2025","11","55.555","17.286","125,4","sábado","2025 Nov 15 11:45:00 AM","23,6"
"27","CHOCÓ","27025","ALTO BAUDO","27025033","MIACORA(ALTO BAUDO - CHOCÓ)","2025","11","207","8","3,49","martes","2025 Nov 18 06:15:00 PM","2,3583"
"27","CHOCÓ","27025","ALTO BAUDO","27025035","PUERTO ALEGRE(ALTO BAUDO - CHOCÓ)","2025","11","757","258","5,5","sábado","2025 Nov 08 07:30:00 PM","5,7667"
"27","CHOCÓ","27025","ALTO BAUDO","27025937","VILLA CECILIA(ALTO BAUDO - CHOCÓ)","2025","11","398","144","3,49","jueves","2025 Nov 27 12:45:00 PM","2,2"
"27","CHOCÓ","27075","BAHÍA SOLANO","27075000","CIUDAD MUTIS(BAHÍA SOLANO - CHOCÓ)","2025","11","753.202","221.483","1.547,04","sábado","2025 Nov 01 06:45:00 PM","23,4583"
"27","CHOCÓ","27075","BAHÍA SOLANO","27075001","CUPICA(BAHÍA SOLANO - CHOCÓ)","2025","11","56.531","18.057","124,04","martes","2025 Nov 18 06:45:00 PM","23,45"
"27","CHOCÓ","27077","BAJO BAUDÓ","27077000","PIZARRO(BAJO BAUDÓ - CHOCÓ)","2025","11","198.366","68.113","481,01","martes","2025 Nov 25 12:00:00 PM","17,9"
"27","CHOCÓ","27077","BAJO BAUDÓ","27077002","BELEN DE DOCAMPADO(BAJO BAUDÓ - CHOCÓ)","2025","11","7.938","2.396","40,72","lunes","2025 Nov 10 07:15:00 PM","8,7333"
"27","CHOCÓ","27077","BAJO BAUDÓ","27077011","PILIZA - BELLAVISTA - VILLA LUZ(BAJO BAUDÓ - CHOCÓ)","2025","11","3.074","487","22,4","sábado","2025 Nov 01 06:30:00 PM","5,9833"
"27","CHOCÓ","27077","BAJO BAUDÓ","27077019","VIRUDO(BAJO BAUDÓ - CHOCÓ)","2025","11","6.332","2.717","29,77","domingo","2025 Nov 16 11:45:00 AM","9,2083"
"27","CHOCÓ","27077","BAJO BAUDÓ","27077026","GUINEAL(BAJO BAUDÓ - CHOCÓ)","2025","11","3.326","4.197","20,97","sábado","2025 Nov 22 11:30:00 AM","8,0167"
"27","CHOCÓ","27077","BAJO BAUDÓ","27077905","BUENAVISTA(BAJO BAUDÓ - CHOCÓ)","2025","11","4.282","1.735","22,46","jueves","2025 Nov 06 06:45:00 PM","8,6583"
"27","CHOCÓ","27077","BAJO BAUDÓ","27077916","TERRON(BAJO BAUDÓ - CHOCÓ)","2025","11","0","0",,,,"0"
"27","CHOCÓ","27099","BOJAYÁ","27099000","BELLAVISTA(BOJAYÁ - CHOCÓ)","2025","11","52.700","16.315","317,52","sábado","2025 Nov 08 07:30:00 PM","8,2"
"27","CHOCÓ","27099","BOJAYÁ","27099002","LA LOMA DE BOJAYA(BOJAYÁ - CHOCÓ)","2025","11","9.680","4.497","74,17","miércoles","2025 Nov 12 06:45:00 PM","5,925"
"27","CHOCÓ","27099","BOJAYÁ","27099005","NAPIPI(BOJAYÁ - CHOCÓ)","2025","11","12.881","4.556","57,6","domingo","2025 Nov 16 04:00:00 PM","9,1083"
"27","CHOCÓ","27099","BOJAYÁ","27099012","POGUE(BOJAYÁ - CHOCÓ)","2025","11","3.941","1.909","22,21","miércoles","2025 Nov 12 04:15:00 PM","7,8333"
"27","CHOCÓ","27099","BOJAYÁ","27099030","PIEDRA CANDELA(BOJAYÁ - CHOCÓ)","2025","11","5.827","2.872","38,37","martes","2025 Nov 18 07:15:00 PM","6,5833"
"27","CHOCÓ","27250","EL LITORAL DEL SAN JUAN","27250000","SANTA GENOVEVA DE DOCORDO(EL LITORAL DEL SAN JUAN - CHOCÓ)","2025","11","69.762","32.153","261,76","lunes","2025 Nov 24 10:30:00 AM","11,4917"
"27","CHOCÓ","27250","EL LITORAL DEL SAN JUAN","27250023","PAPAYO(EL LITORAL DEL SAN JUAN - CHOCÓ)","2025","11","1.661","369","19,22","sábado","2025 Nov 29 06:30:00 PM","3,675"
"27","CHOCÓ","27361","ISTMINA","27361021","PANAMACITO(ISTMINA - CHOCÓ)","2025","11","1.519","547","10,29","viernes","2025 Nov 21 02:45:00 PM","7,275"
"27","CHOCÓ","27372","JURADO","27372901","SANTA TERESITA(JURADO - CHOCÓ)","2025","11","2.111","131","10,75","domingo","2025 Nov 09 06:45:00 PM","14,6583"
"27","CHOCÓ","27372","JURADO","27372902","BUENAVISTA(JURADO - CHOCÓ)","2025","11","2.107","377","14,45","lunes","2025 Nov 10 10:45:00 AM","13,8833"
"27","CHOCÓ","27372","JURADO","27372905","DICHARDI(JURADO - CHOCÓ)","2025","11","1.356","890","6,62","lunes","2025 Nov 17 11:30:00 AM","11,1833"
"27","CHOCÓ","27372","JURADO","27372907","EYASAKE(JURADO - CHOCÓ)","2025","11","4.184","1.593","19,27","sábado","2025 Nov 08 07:30:00 PM","10,6667"
"27","CHOCÓ","27425","MEDIO ATRATO","27425000","BETE(MEDIO ATRATO - CHOCÓ)","2025","11","16.243","7.943","64","martes","2025 Nov 04 07:00:00 PM","11,6917"
"27","CHOCÓ","27425","MEDIO ATRATO","27425008","SAN ROQUE(MEDIO ATRATO - CHOCÓ)","2025","11","2.625","1.351","22,97","lunes","2025 Nov 03 07:00:00 PM","5,9083"
"27","CHOCÓ","27491","NOVITA","27491004","JUNTAS DE TAMANA(NOVITA - CHOCÓ)","2025","11","1.693","486","21,07","lunes","2025 Nov 03 07:45:00 PM","3,8167"
"27","CHOCÓ","27495","NUQUÍ","27495000","NUQUÍ(NUQUÍ - CHOCÓ)","2025","11","293.149","87.268","544,19","viernes","2025 Nov 07 07:30:00 PM","23,9667"
"27","CHOCÓ","27495","NUQUÍ","27495001","ARUSI(NUQUÍ - CHOCÓ)","2025","11","30.675","5.927","76,8","viernes","2025 Nov 07 06:45:00 PM","23,975"
"27","CHOCÓ","27495","NUQUÍ","27495003","JURUBIRA(NUQUÍ - CHOCÓ)","2025","11","23.400","8.272","51,13","viernes","2025 Nov 21 07:45:00 PM","23,825"
"27","CHOCÓ","27495","NUQUÍ","27495008","JOVI(NUQUÍ - CHOCÓ)","2025","11","7.774","2.972","23,6","jueves","2025 Nov 06 02:00:00 PM","15,35"
"27","CHOCÓ","27495","NUQUÍ","27495011","COMUNIDAD DE PUERTO JAGUA(NUQUÍ - CHOCÓ)","2025","11","1.273","465","6,19","domingo","2025 Nov 23 06:30:00 PM","9,5417"
"27","CHOCÓ","27495","NUQUÍ","27495012","COMUNIDAD INDIG. PUERTO INDIO(NUQUÍ - CHOCÓ)","2025","11","2.855","1.742","8,22","martes","2025 Nov 18 06:30:00 PM","16,05"
"27","CHOCÓ","27495","NUQUÍ","27495910","COMUNIDAD INDIG. DE RIO NUQUÍ(NUQUÍ - CHOCÓ)","2025","11","782","194","4,17","viernes","2025 Nov 28 09:00:00 PM","8,8"
"27","CHOCÓ","27495","NUQUÍ","27495912","COMUNIDAD INDÍGENA DE PANGUI - EL YUCAL(NUQUÍ - CHOCÓ)","2025","11","7.710","2.071","11,76","martes","2025 Nov 11 12:15:00 PM","22,6833"
"27","CHOCÓ","27615","RIOSUCIO","27615011","SAN JOSE TAMBORAL(RIOSUCIO - CHOCÓ)","2025","11","11","3","3,52","lunes","2025 Nov 17 08:00:00 PM","0,1083"
"27","CHOCÓ","27800","UNGUÍA","27800000","UNGUÍA(UNGUÍA - CHOCÓ)","2025","11","480.483","142.322","984,72","viernes","2025 Nov 21 06:45:00 PM","22,6583"
"27","CHOCÓ","27800","UNGUÍA","27800001","BALBOA(UNGUÍA - CHOCÓ)","2025","11","32.184","10.188","89,54","domingo","2025 Nov 09 06:45:00 PM","16,3333"
"27","CHOCÓ","27800","UNGUÍA","27800005","TITUMATE(UNGUÍA - CHOCÓ)","2025","11","18.390","4.291","66,26","sábado","2025 Nov 01 06:45:00 PM","13,4"
"44","LA GUAJIRA","44847","URIBIA","44847012","NAZARETH(URIBIA - LA GUAJIRA)","2025","11","33.934","7.288","260,64","domingo","2025 Nov 09 06:00:00 PM","5,2083"
"47","MAGDALENA","47189","CIÉNAGA","47189018","PALMOR(CIÉNAGA - MAGDALENA)","2025","11","84.128","31.409","204,48","domingo","2025 Nov 16 06:45:00 PM","23,1083"
"50","META","50325","MAPIRIPAN","50325000","MAPIRIPAN(MAPIRIPAN - META)","2025","11","214.910","63.666","420,64","martes","2025 Nov 18 06:15:00 PM","23,925"
"52","NARIÑO","52250","EL CHARCO","52250005","LAS MERCEDES(EL CHARCO - NARIÑO)","2025","11","125","541","10,14","sábado","2025 Nov 15 06:15:00 PM","0,4833"
"52","NARIÑO","52250","EL CHARCO","52250007","SAN JOSE DEL TAPAJE(EL CHARCO - NARIÑO)","2025","11","0","0",,,,"0"
"52","NARIÑO","52250","EL CHARCO","52250016","ALTERON - URIBE URIBE(EL CHARCO - NARIÑO)","2025","11","10","7","2,86","sábado","2025 Nov 29 01:45:00 PM","0,125"
"52","NARIÑO","52390","LA TOLA","52390003","LA VIGIA DE LA MAR(LA TOLA - NARIÑO)","2025","11","6.524","3.239","29,92","jueves","2025 Nov 27 07:00:00 PM","10,325"
"52","NARIÑO","52390","LA TOLA","52390005","AGUACATAL(LA TOLA - NARIÑO)","2025","11","3.065","1.081","14","sábado","2025 Nov 22 06:45:00 PM","9,4083"
"52","NARIÑO","52390","LA TOLA","52390009","MULATOS(LA TOLA - NARIÑO)","2025","11","4.603","2.197","25,92","sábado","2025 Nov 01 09:00:00 PM","7,9833"
"52","NARIÑO","52390","LA TOLA","52390013","AMARALES(LA TOLA - NARIÑO)","2025","11","1.257","453","48,38","miércoles","2025 Nov 05 07:00:00 PM","1,25"
"52","NARIÑO","52473","MOSQUERA","52473010","EL BAJITO DE ECHANDIA(MOSQUERA - NARIÑO)","2025","11","3.081","1.061","19,44","sábado","2025 Nov 22 02:30:00 PM","8,8917"
"52","NARIÑO","52621","ROBERTO PAYAN","52621912","TAMAJE(ROBERTO PAYAN - NARIÑO)","2025","11","5.186","2.636","31,32","domingo","2025 Nov 16 07:30:00 PM","7,825"
"52","NARIÑO","52696","SANTA BÁRBARA","52696014","LA ENSENADA(SANTA BÁRBARA - NARIÑO)","2025","11","3.048","2.585","21,86","jueves","2025 Nov 06 06:30:00 PM","6,1083"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835016","PITAL DE LA COSTA(SAN ANDRÉS DE TUMACO - NARIÑO)","2025","11","40.247","22.441","89,26","miércoles","2025 Nov 12 12:30:00 PM","22,275"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835055","BOCAS DE CURAY(SAN ANDRÉS DE TUMACO - NARIÑO)","2025","11","8.402","2.785","52,8","jueves","2025 Nov 27 07:45:00 PM","6,8083"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835217","SAN JUAN DE LA COSTA(SAN ANDRÉS DE TUMACO - NARIÑO)","2025","11","2.987","987","83,77","miércoles","2025 Nov 26 06:45:00 PM","1,5833"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109011","PASTICO(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","3.844","1.447","16,94","jueves","2025 Nov 20 07:00:00 PM","9,4"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109018","CONCEPCION(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","7.251","2.297","48,12","domingo","2025 Nov 02 08:45:00 PM","7,7583"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109028","PUERTO MERIZALDE(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","107.490","35.900","251,86","lunes","2025 Nov 10 07:00:00 PM","21,9417"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109032","SAN FRANCISCO NAYA(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","8.078","2.577","34,69","sábado","2025 Nov 15 12:15:00 PM","9,8083"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109034","SAN ISIDRO - CALIMA(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","6.050","1.191","34,32","martes","2025 Nov 04 07:45:00 PM","7,8833"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109038","SILVA(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","5.670","1.924","22,16","sábado","2025 Nov 15 08:45:00 AM","10,7667"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109040","VENERAL(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","6.405","982","33,6","viernes","2025 Nov 14 11:15:00 AM","10,2083"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109069","PAPAYAL 1(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","4.353","944","16,26","miércoles","2025 Nov 19 07:30:00 PM","11,175"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109081","PUNTA BONITA(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","5.630","1.731","22,04","viernes","2025 Nov 14 07:30:00 PM","11,0167"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109105","PITAL(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","3.036","801","15,74","domingo","2025 Nov 02 07:15:00 PM","8,625"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109817","SANTA MARIA 1 NAYA(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","2.070","450","11,53","lunes","2025 Nov 03 07:00:00 PM","7,5917"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109863","SAN ANTONIO (BUENAVENTURA - VALLE DEL CAUCA)","2025","11","3.438","937","17,89","lunes","2025 Nov 17 01:30:00 PM","10,0167"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109904","SAN ANTONIO (RIO CAJAMBRE)(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","5.160","1.657","29,85","miércoles","2025 Nov 19 12:00:00 PM","8,2667"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109907","SAN PABLO( CAJAMBRE)(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","2.870","0","19,99","viernes","2025 Nov 28 03:00:00 PM","6,275"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109913","MAYORQUIN(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","3.939","1.161","28,06","lunes","2025 Nov 10 08:00:00 PM","8,6083"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109930","GALVEZ(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","3.436","564","13,03","sábado","2025 Nov 01 06:00:00 PM","10,6333"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109957","HUMANES MAR(BUENAVENTURA - VALLE DEL CAUCA)","2025","11","8.064","1.807","29,71","sábado","2025 Nov 08 08:30:00 AM","11,35"
"86","PUTUMAYO","86573","PUERTO LEGUIZAMO","86573000","PUERTO LEGUIZAMO(PUERTO LEGUIZAMO - PUTUMAYO)","2025","11","802.031","231.355","1.885,75","miércoles","2025 Nov 26 09:00:00 PM","23,75"
"86","PUTUMAYO","86573","PUERTO LEGUIZAMO","86573009","PIÑUÑA NEGRO(PUERTO LEGUIZAMO - PUTUMAYO)","2025","11","4.657","2.187","38,4","sábado","2025 Nov 01 09:45:00 PM","5,95"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA","88001","SAN ANDRÉS","88001000","SAN ANDRÉS(SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA )","2025","11","18.248.052","4.221.003","31.656,72","viernes","2025 Nov 21 03:45:00 PM","24"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA","88564","PROVIDENCIA","88564000","PROVIDENCIA(PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA )","2025","11","1.140.068","233.748","1.948,86","jueves","2025 Nov 20 02:15:00 PM","24"
"91","AMAZONAS","91001","LETICIA","91001000","LETICIA(LETICIA - AMAZONAS)","2025","11","4.209.949","955.585","8.255,4","martes","2025 Nov 18 03:30:00 PM","24"
"91","AMAZONAS","91540","PUERTO NARIÑO","91540000","PUERTO NARIÑO(PUERTO NARIÑO - AMAZONAS)","2025","11","136.580","41.674","278,4","jueves","2025 Nov 20 02:15:00 PM","23,9917"
"91","AMAZONAS","91798","TARAPACA (ANM)","91798000","TARAPACA(TARAPACA (ANM) - AMAZONAS)","2025","11","28.243","11.158","105,59","viernes","2025 Nov 14 02:00:00 PM","10,275"
"94","GUAINÍA","94001","INÍRIDA","94001000","INÍRIDA(INÍRIDA - GUAINÍA)","2025","11","2.499.483","611.611","4.810,96","jueves","2025 Nov 27 02:45:00 PM","24"
"94","GUAINÍA","94001","INÍRIDA","94001905","CHORRO BOCON(INÍRIDA - GUAINÍA)","2025","11","6.451","856","22,32","sábado","2025 Nov 15 07:00:00 PM","15,375"
"27","CHOCÓ","27425","MEDIO ATRATO","27425008","SAN ROQUE","2025","12","3.062","1.566","246","domingo","2025 Dec 06 07:30:00 PM","677"
"94","GUAINÍA","94001","INÍRIDA","94001916","VENADO(INÍRIDA - GUAINÍA)","2025","11","3.236","717","11,49","viernes","2025 Nov 07 09:30:00 PM","20,0917"
"94","GUAINÍA","94001","INÍRIDA","94001966","LAGUNA COLORADA ALTA(INÍRIDA - GUAINÍA)","2025","11","9.240","452","32,14","martes","2025 Nov 11 07:30:00 PM","15,1917"
"94","GUAINÍA","94343","BARRANCO MINAS","94343900","CARPINTERO(BARRANCO MINAS - GUAINÍA)","2025","11","2.852","1.493","7,58","domingo","2025 Nov 23 06:00:00 PM","22,9417"
"94","GUAINÍA","94343","BARRANCO MINAS","94343901","CHATARE(BARRANCO MINAS - GUAINÍA)","2025","11","0","0","0,11","miércoles","2025 Nov 19 06:00:00 AM","0"
"95","GUAVIARE","95001","SAN JOSÉ DEL GUAVIARE","95001012","CACHICAMO(SAN JOSÉ DEL GUAVIARE - GUAVIARE)","2025","11","11.804","5.106","54,63","sábado","2025 Nov 08 07:45:00 PM","10,575"
"95","GUAVIARE","95200","MIRAFLORES","95200000","MIRAFLORES(MIRAFLORES - GUAVIARE)","2025","11","134.302","18.771","269,74","sábado","2025 Nov 22 06:15:00 PM","24"
"97","VAUPÉS","97001","MITÚ","97001000","MITÚ(MITÚ - VAUPÉS)","2025","11","1.560.070","333.111","3.231,79","martes","2025 Nov 18 11:45:00 AM","23,9917"
"97","VAUPÉS","97161","CARURÚ","97161000","CARURÚ(CARURÚ - VAUPÉS)","2025","11","40.640","7.582","106,04","viernes","2025 Nov 07 06:45:00 PM","17,05"
"97","VAUPÉS","97666","TARAIRA","97666000","TARAIRA(TARAIRA - VAUPÉS)","2025","11","49.902","12.875","150,92","martes","2025 Nov 04 12:30:00 PM","14,2833"
"99","VICHADA","99001","PUERTO CARREÑO","99001000","PUERTO CARREÑO(PUERTO CARREÑO - VICHADA)","2025","11","2.817.887","720.573","5.522","miércoles","2025 Nov 19 01:30:00 PM","23,95"
"99","VICHADA","99001","PUERTO CARREÑO","99001002","CASUARITO(PUERTO CARREÑO - VICHADA)","2025","11","14.567","7.108","85,05","viernes","2025 Nov 21 04:30:00 PM","7,625"
"99","VICHADA","99773","CUMARIBO","99773000","CUMARIBO(CUMARIBO - VICHADA)","2025","11","400.807","131.759","830,07","viernes","2025 Nov 21 01:30:00 PM","23,8667"
"05","ANTIOQUIA","05873","VIGÍA DEL FUERTE","05873001","SAN ANTONIO DE PADUA","2025","12","4.392","0","3.968","lunes","2025 Dec 28 07:15:00 PM","545"
"05","ANTIOQUIA","05873","VIGÍA DEL FUERTE","05873001","SAN ANTONIO DE PADUA","2026","1","5.582","0","45.504","sábado","2026 Jan 09 07:15:00 PM","640"
"05","ANTIOQUIA","05873","VIGÍA DEL FUERTE","05873005","SAN MIGUEL","2025","12","1.016","525","186.624","miércoles","2025 Dec 30 08:15:00 PM","234"
"05","ANTIOQUIA","05873","VIGÍA DEL FUERTE","05873005","SAN MIGUEL","2026","1","2.045","929","184.448","viernes","2026 Jan 30 06:45:00 PM","485"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA","88564","PROVIDENCIA","88564000","PROVIDENCIA","2025","12","1.187.727","240.074","18.879.919","viernes","2025 Dec 05 02:15:00 PM","2.400"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA","88564","PROVIDENCIA","88564000","PROVIDENCIA","2026","1","1.158.666","234.829","19.081.479","jueves","2026 Jan 15 03:15:00 PM","2.400"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA","88001","SAN ANDRÉS","88001000","SAN ANDRÉS","2025","12","19.276.566","4.397.680","314.570.801","viernes","2025 Dec 12 03:45:00 PM","2.400"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA","88001","SAN ANDRÉS","88001000","SAN ANDRÉS","2026","1","18.695.425","4.229.272","302.885.195","martes","2026 Jan 20 04:00:00 PM","2.400"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001037","ISLA MUCURA","2025","12","6.558","2.357","20.416","domingo","2025 Dec 13 10:15:00 PM","1.213"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001037","ISLA MUCURA","2026","1","6.580","2.246","20.352","lunes","2026 Jan 04 11:30:00 PM","1.217"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRA","18150001","REMOLINO DEL CAGUAN","2025","12","13.878","4.989","99.184","domingo","2025 Dec 06 07:15:00 PM","569"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRA","18150001","REMOLINO DEL CAGUAN","2026","1","14.522","5.296","1.011.796","domingo","2026 Jan 24 07:00:00 PM","594"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRA","18150002","SANTA FE DEL CAGUAN","2025","12","3.674","1.381","382","martes","2025 Dec 23 06:45:00 PM","433"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRA","18150002","SANTA FE DEL CAGUAN","2026","1","2.707","1.020","372","sábado","2026 Jan 10 06:45:00 PM","315"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753002","GUACAMAYAS","2025","12","10.738","3.685","33.216","jueves","2025 Dec 31 08:45:00 PM","1.777"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753002","GUACAMAYAS","2026","1","10.433","2.795","30.432","viernes","2026 Jan 01 07:45:00 PM","1.744"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753012","SANTA ROSA","2025","12","838","318","14.246","miércoles","2025 Dec 30 07:15:00 PM","248"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753033","VILLA LOBOS","2025","12","2.887","930","507.148","domingo","2025 Dec 06 07:00:00 PM","297"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753033","VILLA LOBOS","2026","1","724","240","53.782","domingo","2026 Jan 17 07:00:00 PM","57"
"19","CAUCA","19318","GUAPI","19318008","LIMONES","2025","12","8.650","4.314","527.112","jueves","2025 Dec 31 07:15:00 PM","776"
"19","CAUCA","19318","GUAPI","19318008","LIMONES","2026","1","7.791","3.730","473.904","domingo","2026 Jan 10 07:15:00 PM","667"
"19","CAUCA","19318","GUAPI","19318013","SAN ANTONIO DE GUAJUI","2025","12","9.557","4.918","641.276","jueves","2025 Dec 24 07:30:00 PM","606"
"19","CAUCA","19318","GUAPI","19318013","SAN ANTONIO DE GUAJUI","2026","1","7.679","3.836","67.342","jueves","2026 Jan 21 07:45:00 PM","471"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418009","NOANAMITO","2025","12","8.552","4.843","44","martes","2025 Dec 02 06:45:00 PM","844"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418009","NOANAMITO","2026","1","7.750","4.330","52","sábado","2026 Jan 02 07:15:00 PM","769"
"19","CAUCA","19809","TIMBIQUÍ","19809014","CHACON","2025","12","2.481","316","19.808","jueves","2025 Dec 24 07:30:00 PM","522"
"19","CAUCA","19809","TIMBIQUÍ","19809014","CHACON","2026","1","0","0",,,,"0"
"19","CAUCA","19809","TIMBIQUÍ","19809010","COMUNIDAD DE CHETE","2025","12","5.070","2.259","32.352","martes","2025 Dec 15 07:15:00 PM","627"
"19","CAUCA","19809","TIMBIQUÍ","19809010","COMUNIDAD DE CHETE","2026","1","4.862","2.512","33.632","domingo","2026 Jan 17 07:15:00 PM","587"
"19","CAUCA","19809","TIMBIQUÍ","19809003","COTEJE","2025","12","6.527","4.445","3.328","sábado","2025 Dec 19 08:00:00 PM","813"
"19","CAUCA","19809","TIMBIQUÍ","19809003","COTEJE","2026","1","6.018","4.013","296","martes","2026 Jan 19 07:30:00 PM","786"
"19","CAUCA","19809","TIMBIQUÍ","19809007","SAN JOSE","2025","12","8.113","4.521","43.896","jueves","2025 Dec 31 07:45:00 PM","811"
"19","CAUCA","19809","TIMBIQUÍ","19809007","SAN JOSE","2026","1","8.074","4.112","44.328","lunes","2026 Jan 04 07:00:00 PM","776"
"27","CHOCÓ","27006","ACANDÍ","27006000","ACANDÍ","2025","12","605.166","161.504","1.210.176","jueves","2025 Dec 31 07:00:00 PM","2.048"
"27","CHOCÓ","27006","ACANDÍ","27006000","ACANDÍ","2026","1","558.694","151.487","11.105.601","martes","2026 Jan 19 07:15:00 PM","2.037"
"27","CHOCÓ","27025","ALTO BAUDO","27025000","CIUDAD BAUDO - PIE DE PATO","2025","12","54.426","17.392","121","sábado","2025 Dec 06 12:00:00 PM","2.388"
"27","CHOCÓ","27025","ALTO BAUDO","27025000","CIUDAD BAUDO - PIE DE PATO","2026","1","53.771","16.773","122.672","martes","2026 Jan 20 12:15:00 PM","2.348"
"27","CHOCÓ","27025","ALTO BAUDO","27025033","MIACORA","2025","12","149","6","33.632","lunes","2025 Dec 28 07:00:00 PM","146"
"27","CHOCÓ","27025","ALTO BAUDO","27025035","PUERTO ALEGRE","2025","12","1.237","442","59.196","miércoles","2025 Dec 31 12:00:00 PM","935"
"27","CHOCÓ","27025","ALTO BAUDO","27025035","PUERTO ALEGRE","2026","1","1.346","452","57.212","sábado","2026 Jan 09 07:30:00 PM","952"
"27","CHOCÓ","27025","ALTO BAUDO","27025937","VILLA CECILIA","2025","12","540","212","33.804","sábado","2025 Dec 06 09:30:00 AM","1.067"
"27","CHOCÓ","27025","ALTO BAUDO","27025937","VILLA CECILIA","2026","1","497","170","34.664","jueves","2026 Jan 08 12:30:00 PM","1.044"
"27","CHOCÓ","27075","BAHÍA SOLANO","27075001","CUPICA","2025","12","64.834","20.724","1.491.496","jueves","2025 Dec 31 07:30:00 PM","2.173"
"27","CHOCÓ","27075","BAHÍA SOLANO","27075001","CUPICA","2026","1","75.297","19.333","1.479.856","viernes","2026 Jan 29 08:15:00 PM","2.390"
